"year","state","election_date","start_date","end_date","poll_date","pollster","sample_size","poll_dem","poll_rep"
2016,"Colorado",2016-11-08,2016-10-26,2016-10-28,2016-10-27,"YouGov",997,42,39
2016,"Arizona",2016-11-08,2016-10-26,2016-10-28,2016-10-27,"YouGov",994,42,44
2016,"North Carolina",2016-11-08,2016-10-26,2016-10-28,2016-10-27,"YouGov",992,48,45
2016,"Kansas",2016-11-08,2016-10-26,2016-10-30,2016-10-28,"SurveyUSA",624,38,49
2016,"Pennsylvania",2016-11-08,2016-10-26,2016-10-30,2016-10-28,"Franklin & Marshall College",652,49,38
2016,"Kentucky",2016-11-08,2016-10-26,2016-10-28,2016-10-27,"Cygnal Political",811,32,56
2016,"North Carolina",2016-11-08,2016-10-26,2016-10-27,2016-10-26,"Emerson College",650,48,45
2016,"Kentucky",2016-11-08,2016-10-26,2016-10-28,2016-10-27,"Google Consumer Surveys",1004,24.8,38.2
2016,"Illinois",2016-11-08,2016-10-26,2016-10-27,2016-10-26,"Loras College",600,45,34
2016,"Florida",2016-11-08,2016-10-26,2016-10-27,2016-10-26,"Emerson College",500,46,45
2016,"New Hampshire",2016-11-08,2016-10-26,2016-10-28,2016-10-27,"Praecones Analytica",408,42.9,44.6
2016,"Pennsylvania",2016-11-08,2016-10-26,2016-10-28,2016-10-27,"YouGov",1091,48,40
2016,"Virginia",2016-11-08,2016-10-26,2016-10-30,2016-10-28,"Hampton University",802,41,44
2016,"Ohio",2016-11-08,2016-10-26,2016-10-27,2016-10-26,"Emerson College",800,45,45
2016,"Nevada",2016-11-08,2016-10-26,2016-10-27,2016-10-26,"Emerson College",550,44,42
2016,"Arizona",2016-11-08,2016-10-26,2016-10-27,2016-10-26,"Data Orbital",550,40,42
2016,"New Hampshire",2016-11-08,2016-10-26,2016-10-29,2016-10-27,"University of New Hampshire",516,46,38
2016,"Ohio",2016-11-08,2016-10-26,2016-10-30,2016-10-28,"Rasmussen Reports/Pulse Opinion Research",525,48,41
2016,"Pennsylvania",2016-11-08,2016-10-26,2016-10-30,2016-10-28,"Rasmussen Reports/Pulse Opinion Research",525,44,42
2016,"North Carolina",2016-11-08,2016-10-26,2016-10-30,2016-10-28,"Rasmussen Reports/Pulse Opinion Research",525,44,46
2016,"Nevada",2016-11-08,2016-10-26,2016-10-30,2016-10-28,"Rasmussen Reports/Pulse Opinion Research",525,43,41
2016,"New Hampshire",2016-11-08,2016-10-26,2016-10-30,2016-10-28,"Rasmussen Reports/Pulse Opinion Research",525,46,40
2016,"Florida",2016-11-08,2016-10-26,2016-10-30,2016-10-28,"Rasmussen Reports/Pulse Opinion Research",525,43,48
2016,"Wyoming",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",221,21,62
2016,"District of Columbia",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",341,88,4
2016,"Delaware",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",413,50,38
2016,"Rhode Island",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",408,49,36
2016,"Hawaii",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",428,51,30
2016,"Vermont",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",428,54,26
2016,"North Dakota",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",254,32,54
2016,"Montana",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",385,34,50
2016,"New Mexico",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",900,42,34
2016,"New Hampshire",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",635,49,35
2016,"Mississippi",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",623,41,47
2016,"Alaska",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",268,37,46
2016,"West Virginia",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",318,29,55
2016,"South Dakota",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",281,27,52
2016,"Idaho",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",394,32,47
2016,"Kansas",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",1164,37,48
2016,"Nevada",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",994,42,43
2016,"Maine",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",428,49,37
2016,"South Carolina",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",1588,44,45
2016,"Arkansas",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",475,38,52
2016,"Maryland",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",695,63,27
2016,"Louisiana",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",470,37,51
2016,"Minnesota",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",805,47,37
2016,"Utah",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",1057,30,34
2016,"Massachusetts",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",797,58,29
2016,"Georgia",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",2678,44,45
2016,"Nebraska",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",440,33,52
2016,"Virginia",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",1929,49,39
2016,"New Jersey",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",719,55,36
2016,"Alabama",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",503,37,52
2016,"Missouri",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",649,39,47
2016,"Tennessee",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",702,40,51
2016,"Connecticut",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",616,51,38
2016,"Washington",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",698,54,34
2016,"New York",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",1645,57,33
2016,"Illinois",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",911,52,35
2016,"Oklahoma",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",519,32,55
2016,"Oregon",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",809,51,36
2016,"California",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",2284,55,30
2016,"Kentucky",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",499,34,57
2016,"Iowa",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",867,39,45
2016,"Pennsylvania",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",2078,48,42
2016,"Indiana",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",638,37,52
2016,"Wisconsin",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",1103,44,42
2016,"Texas",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",1969,41,47
2016,"Ohio",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",1586,42,45
2016,"Arizona",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",1320,42,43
2016,"Colorado",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",1402,43,40
2016,"Michigan",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",1739,44,43
2016,"Florida",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",2715,47,44
2016,"North Carolina",2016-11-08,2016-10-26,2016-11-01,2016-10-29,"SurveyMonkey",1617,49,42
2016,"Virginia",2016-11-08,2016-10-27,2016-10-30,2016-10-28,"ABC News/Washington Post",1024,48,42
2016,"Pennsylvania",2016-11-08,2016-10-27,2016-11-01,2016-10-29,"CNN/Opinion Research Corp.",799,48,44
2016,"Nevada",2016-11-08,2016-10-27,2016-11-01,2016-10-29,"CNN/Opinion Research Corp.",790,43,49
2016,"Arizona",2016-11-08,2016-10-27,2016-11-01,2016-10-29,"CNN/Opinion Research Corp.",769,44,49
2016,"Florida",2016-11-08,2016-10-27,2016-11-01,2016-10-29,"CNN/Opinion Research Corp.",773,49,47
2016,"Missouri",2016-11-08,2016-10-27,2016-10-28,2016-10-27,"BK Strategies",1698,39,53
2016,"Ohio",2016-11-08,2016-10-27,2016-11-05,2016-10-31,"Columbus Dispatch",1151,48,47
2016,"Pennsylvania",2016-11-08,2016-10-27,2016-11-01,2016-10-29,"Quinnipiac University",612,48,43
2016,"Ohio",2016-11-08,2016-10-27,2016-11-01,2016-10-29,"Quinnipiac University",589,41,46
2016,"New Jersey",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"Stockton College",678,51,40
2016,"Texas",2016-11-08,2016-10-27,2016-10-29,2016-10-28,"Dixie Strategies",980,39.39,51.53
2016,"North Carolina",2016-11-08,2016-10-27,2016-11-01,2016-10-29,"Trafalgar Group",1150,44.16,49.13
2016,"Indiana",2016-11-08,2016-10-27,2016-10-30,2016-10-28,"Monmouth University",402,39,50
2016,"Missouri",2016-11-08,2016-10-27,2016-11-01,2016-10-29,"DFM Research",508,38,47
2016,"Illinois",2016-11-08,2016-10-27,2016-10-30,2016-10-28,"Emerson College",500,53,41
2016,"Florida",2016-11-08,2016-10-27,2016-11-01,2016-10-29,"Quinnipiac University",626,46,45
2016,"North Carolina",2016-11-08,2016-10-27,2016-11-01,2016-10-29,"Quinnipiac University",602,47,44
2016,"Wisconsin",2016-11-08,2016-10-27,2016-10-28,2016-10-27,"Emerson College",400,48,42
2016,"Florida",2016-11-08,2016-10-27,2016-10-31,2016-10-29,"Trafalgar Group",1150,44.82,48.68
2016,"Nevada",2016-11-08,2016-10-27,2016-10-31,2016-10-29,"Rasmussen Reports/Pulse Opinion Research",525,44,40
2016,"North Carolina",2016-11-08,2016-10-27,2016-10-31,2016-10-29,"Rasmussen Reports/Pulse Opinion Research",525,46,46
2016,"New Hampshire",2016-11-08,2016-10-27,2016-10-31,2016-10-29,"Rasmussen Reports/Pulse Opinion Research",525,44,40
2016,"Ohio",2016-11-08,2016-10-27,2016-10-31,2016-10-29,"Rasmussen Reports/Pulse Opinion Research",525,47,41
2016,"Pennsylvania",2016-11-08,2016-10-27,2016-10-31,2016-10-29,"Rasmussen Reports/Pulse Opinion Research",525,43,44
2016,"Florida",2016-11-08,2016-10-27,2016-10-31,2016-10-29,"Rasmussen Reports/Pulse Opinion Research",525,47,46
2016,"New Hampshire",2016-11-08,2016-10-27,2016-10-30,2016-10-28,"University of New Hampshire",463,46,40
2016,"Wyoming",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",212,21,61
2016,"Delaware",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",397,50,36
2016,"District of Columbia",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",303,87,5
2016,"Hawaii",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",424,52,31
2016,"Rhode Island",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",391,48,38
2016,"North Dakota",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",260,31,55
2016,"Vermont",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",424,55,24
2016,"Montana",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",376,34,51
2016,"New Mexico",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",820,40,35
2016,"Mississippi",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",676,40,48
2016,"New Hampshire",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",658,47,37
2016,"Michigan",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"Ipsos",350,44.24,42.29
2016,"Alaska",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",303,35,47
2016,"South Dakota",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",345,29,53
2016,"Indiana",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"Ipsos",291,36.17,53.24
2016,"West Virginia",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",330,27,59
2016,"Georgia",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"Ipsos",423,43.25,48.41
2016,"North Carolina",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"Ipsos",348,46.81,48.61
2016,"Illinois",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"Ipsos",503,50.68,39.83
2016,"Idaho",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",442,30,49
2016,"Pennsylvania",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"Ipsos",501,47.57,44.89
2016,"New York",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"Ipsos",575,53.13,37.14
2016,"Virginia",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"Ipsos",543,48.05,42.13
2016,"New Jersey",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"Ipsos",551,46.94,37.7
2016,"Ohio",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"Ipsos",545,46.21,45.98
2016,"Maine",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",529,47,38
2016,"Texas",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"Ipsos",688,39.31,49.09
2016,"Kansas",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",1123,37,48
2016,"California",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"Ipsos",733,59.58,30.7
2016,"Arkansas",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",593,36,53
2016,"Nevada",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",937,43,44
2016,"Florida",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"Ipsos",896,46.68,47.07
2016,"Nebraska",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",599,34,50
2016,"Utah",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",1247,30,33
2016,"Louisiana",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",546,37,51
2016,"Minnesota",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",928,47,37
2016,"Maryland",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",772,63,26
2016,"South Carolina",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",1501,43,47
2016,"Alabama",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",621,35,53
2016,"Massachusetts",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",878,57,29
2016,"Oklahoma",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",737,32,56
2016,"Georgia",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",2722,45,45
2016,"Tennessee",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",905,41,50
2016,"New Jersey",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",823,54,38
2016,"Missouri",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",774,39,48
2016,"Connecticut",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",753,52,38
2016,"Virginia",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",1942,48,40
2016,"Iowa",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",1226,37,47
2016,"Washington",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",807,54,34
2016,"Kentucky",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",635,35,56
2016,"Oregon",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",934,51,36
2016,"New York",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",1755,58,32
2016,"Illinois",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",997,53,36
2016,"California",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",2316,56,29
2016,"Indiana",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",790,36,51
2016,"Pennsylvania",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",2177,47,42
2016,"Wisconsin",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",1271,44,42
2016,"Texas",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",2048,42,46
2016,"Colorado",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",1631,44,40
2016,"Arizona",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",1461,43,43
2016,"Ohio",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",1728,41,46
2016,"Michigan",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",1993,45,42
2016,"North Carolina",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",1886,49,41
2016,"Florida",2016-11-08,2016-10-27,2016-11-02,2016-10-30,"SurveyMonkey",2901,47,44
2016,"California",2016-11-08,2016-10-28,2016-10-31,2016-10-29,"SurveyUSA",747,56,35
2016,"North Carolina",2016-11-08,2016-10-28,2016-10-31,2016-10-29,"SurveyUSA",659,44,51
2016,"New Hampshire",2016-11-08,2016-10-28,2016-11-02,2016-10-30,"University of Massachusetts Lowell",695,44,44
2016,"Arizona",2016-11-08,2016-10-28,2016-11-01,2016-10-30,"The Times-Picayune/Lucid",1113,41,42
2016,"Virginia",2016-11-08,2016-10-28,2016-10-30,2016-10-29,"Emerson College",800,49,45
2016,"Colorado",2016-11-08,2016-10-28,2016-10-31,2016-10-29,"Emerson College",750,44,41
2016,"Maine",2016-11-08,2016-10-28,2016-10-30,2016-10-29,"Emerson College",750,46,42
2016,"Colorado",2016-11-08,2016-10-28,2016-11-01,2016-10-30,"The Times-Picayune/Lucid",972,44,37
2016,"Arizona",2016-11-08,2016-10-28,2016-10-31,2016-10-29,"Emerson College",700,43,47
2016,"Nevada",2016-11-08,2016-10-28,2016-11-01,2016-10-30,"The Times-Picayune/Lucid",892,45,38
2016,"Georgia",2016-11-08,2016-10-28,2016-10-31,2016-10-29,"Emerson College",650,42,51
2016,"Missouri",2016-11-08,2016-10-28,2016-10-31,2016-10-29,"Monmouth University",405,38,52
2016,"Nevada",2016-11-08,2016-10-28,2016-11-01,2016-10-30,"JMC Enterprises",600,45,45
2016,"New Mexico",2016-11-08,2016-10-28,2016-11-01,2016-10-30,"The Times-Picayune/Lucid",567,39,31
2016,"Missouri",2016-11-08,2016-10-28,2016-10-31,2016-10-29,"Emerson College",650,37,52
2016,"North Dakota",2016-11-08,2016-10-28,2016-11-02,2016-10-30,"Ipsos",153,26.18,49.74
2016,"Vermont",2016-11-08,2016-10-28,2016-11-02,2016-10-30,"Ipsos",106,48.27,23.4
2016,"New Hampshire",2016-11-08,2016-10-28,2016-10-31,2016-10-29,"University of New Hampshire",513,46,39
2016,"Indiana",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"Ipsos",303,37.96,52.81
2016,"Georgia",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"Ipsos",433,41.76,48.13
2016,"Illinois",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"Ipsos",511,51.74,38.99
2016,"North Carolina",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"Ipsos",362,46.83,47.7
2016,"Michigan",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"Ipsos",327,43.33,43.13
2016,"Massachusetts",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"Ipsos",346,52.57,36.76
2016,"Virginia",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"Ipsos",561,48.83,41.92
2016,"New Jersey",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"Ipsos",557,49.72,36.13
2016,"Pennsylvania",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"Ipsos",485,48.15,44.04
2016,"Texas",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"Ipsos",705,39.55,49.4
2016,"Ohio",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"Ipsos",554,46.97,45.49
2016,"New York",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"Ipsos",552,56.42,34.22
2016,"California",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"Ipsos",742,60.4,30.34
2016,"Florida",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"Ipsos",916,47.88,46.89
2016,"Delaware",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",405,50,36
2016,"District of Columbia",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",324,85,5
2016,"Hawaii",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",435,52,29
2016,"Wyoming",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",200,21,61
2016,"Vermont",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",449,57,24
2016,"Rhode Island",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",392,49,38
2016,"North Dakota",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",276,29,56
2016,"Montana",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",403,34,53
2016,"South Dakota",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",393,31,52
2016,"Alaska",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",334,35,46
2016,"West Virginia",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",386,27,57
2016,"New Hampshire",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",672,47,37
2016,"New Mexico",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",794,41,36
2016,"Mississippi",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",673,40,49
2016,"Idaho",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",498,30,49
2016,"Maine",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",590,48,39
2016,"Arkansas",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",696,34,55
2016,"Kansas",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",1162,36,49
2016,"Nebraska",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",707,35,51
2016,"Nevada",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",1016,43,44
2016,"Louisiana",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",646,37,52
2016,"Minnesota",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",1055,47,37
2016,"Utah",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",1327,30,33
2016,"Maryland",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",851,62,27
2016,"Oklahoma",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",905,32,56
2016,"Alabama",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",722,36,52
2016,"Massachusetts",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",1004,56,29
2016,"South Carolina",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",1583,43,47
2016,"Tennessee",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",1063,41,49
2016,"New Jersey",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",943,55,37
2016,"Connecticut",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",925,52,38
2016,"Missouri",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",879,39,49
2016,"Georgia",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",2872,44,46
2016,"Iowa",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",1469,37,47
2016,"Kentucky",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",843,35,55
2016,"Washington",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",944,53,34
2016,"Oregon",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",1150,51,36
2016,"Virginia",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",2073,48,40
2016,"New York",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",1949,57,32
2016,"Illinois",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",1120,52,37
2016,"Indiana",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",923,35,52
2016,"California",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",2528,56,29
2016,"Wisconsin",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",1568,45,43
2016,"Pennsylvania",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",2454,46,43
2016,"Texas",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",2322,42,47
2016,"Colorado",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",1927,44,40
2016,"Arizona",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",1748,44,43
2016,"Ohio",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",2004,41,46
2016,"Michigan",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",2362,44,43
2016,"North Carolina",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",2292,48,42
2016,"Florida",2016-11-08,2016-10-28,2016-11-03,2016-10-31,"SurveyMonkey",3356,47,45
2016,"South Dakota",2016-11-08,2016-10-28,2016-11-02,2016-10-30,"Ipsos",170,28.45,47.2
2016,"Arizona",2016-11-08,2016-10-29,2016-10-31,2016-10-30,"Saguaro Strategies",2229,45,44
2016,"New Hampshire",2016-11-08,2016-10-29,2016-11-01,2016-10-30,"MassINC Polling Group",500,39,40
2016,"Pennsylvania",2016-11-08,2016-10-29,2016-11-01,2016-10-30,"Monmouth University",403,48,44
2016,"Utah",2016-11-08,2016-10-29,2016-10-31,2016-10-30,"Rasmussen Reports/Pulse Opinion Research",750,31,42
2016,"Virginia",2016-11-08,2016-10-29,2016-11-01,2016-10-30,"Roanoke College",654,45,38
2016,"Colorado",2016-11-08,2016-10-29,2016-10-31,2016-10-30,"University of Denver",550,39,39
2016,"Michigan",2016-11-08,2016-10-29,2016-10-30,2016-10-29,"Strategic National",500,45,44
2016,"Arizona",2016-11-08,2016-10-29,2016-10-30,2016-10-29,"Data Orbital",550,41,45
