"state","year","election_date","start_date","end_date","poll_date","pollster","sample_size","poll_dem","poll_rep","real_dem","real_rep","candidate","logp","id","row_id","Abbrev","week"
"New Hampshire","2016","2016-11-08","2016-10-07","2016-10-09",2016-10-08,"Public Policy Polling",600,48,37,47,46.6,"D",0.0210534091978323,162,162,"NH",5
"New Hampshire","2016","2016-11-08","2016-10-07","2016-10-11",2016-10-09,"University of Massachusetts Lowell",517,45,39,47,46.6,"D",-0.0434851119397388,163,163,"NH",5
"Maine","2016","2016-11-08","2016-10-07","2016-10-09",2016-10-08,"Maine People's Resource Center",892,44,36.1,47.8,44.9,"D",-0.0828360055791491,164,164,"ME",5
"Alabama","2016","2016-11-08","2016-10-07","2016-10-27",2016-10-17,"Ipsos",452,38.93,51.28,34.4,62.1,"D",0.123708597243012,165,165,"AL",4
"South Carolina","2016","2016-11-08","2016-10-07","2016-10-27",2016-10-17,"Ipsos",282,43.53,48.62,40.7,54.9,"D",0.0672222631156569,166,166,"SC",4
"Connecticut","2016","2016-11-08","2016-10-07","2016-10-27",2016-10-17,"Ipsos",401,51.05,36.25,54.6,40.9,"D",-0.0672283381401849,167,167,"CT",4
"Kentucky","2016","2016-11-08","2016-10-07","2016-10-27",2016-10-17,"Ipsos",463,37.65,56.14,32.7,62.5,"D",0.140957876342695,168,168,"KY",4
"Oregon","2016","2016-11-08","2016-10-07","2016-10-27",2016-10-17,"Ipsos",592,46.26,37.69,50.1,39.1,"D",-0.079743351287526,169,169,"OR",4
"Maine","2016","2016-11-08","2016-10-07","2016-10-27",2016-10-17,"Ipsos",206,45.5,39.17,47.8,44.9,"D",-0.0493133135405055,170,170,"ME",4
"New Mexico","2016","2016-11-08","2016-10-07","2016-10-27",2016-10-17,"Ipsos",141,48.54,39.41,48.3,40,"D",0.00495663963992842,171,171,"NM",4
"New Hampshire","2016","2016-11-08","2016-10-07","2016-10-27",2016-10-17,"Ipsos",164,44.41,40.21,47,46.6,"D",-0.0566829324060478,172,172,"NH",4
"Delaware","2016","2016-11-08","2016-10-07","2016-10-27",2016-10-17,"Ipsos",115,47.87,36.17,53.1,41.7,"D",-0.103687924843476,173,173,"DE",4
"Montana","2016","2016-11-08","2016-10-07","2016-10-27",2016-10-17,"Ipsos",101,31.59,47.82,35.8,56.2,"D",-0.125107278592661,174,174,"MT",4
"Idaho","2016","2016-11-08","2016-10-07","2016-10-27",2016-10-17,"Ipsos",163,30.1,53.87,27.5,59.3,"D",0.0903391670823044,175,175,"ID",4
"Ohio","2016","2016-11-08","2016-10-07","2016-10-20",2016-10-13,"Ipsos",1839,43.41,42.75,43.6,51.7,"D",-0.00436732104348654,176,176,"OH",4
"Arizona","2016","2016-11-08","2016-10-07","2016-10-13",2016-10-10,"Ipsos",883,38.92,44.56,45.1,48.7,"D",-0.147373989190828,177,177,"AZ",5
"North Carolina","2016","2016-11-08","2016-10-07","2016-10-13",2016-10-10,"Ipsos",1056,46.33,42.42,46.2,49.8,"D",0.00280990134086385,178,178,"NC",5
"Michigan","2016","2016-11-08","2016-10-07","2016-10-13",2016-10-10,"Ipsos",1168,43.78,37.33,47.3,47.5,"D",-0.0773332034031703,179,179,"MI",5
"Kansas","2016","2016-11-08","2016-10-07","2016-10-27",2016-10-17,"Ipsos",312,38.44,51.94,36.1,56.7,"D",0.0628057187632565,180,180,"KS",4
"Nevada","2016","2016-11-08","2016-10-07","2016-10-27",2016-10-17,"Ipsos",291,40.2,40.11,47.9,45.5,"D",-0.175248508791894,181,181,"NV",4
"Arkansas","2016","2016-11-08","2016-10-07","2016-10-27",2016-10-17,"Ipsos",288,34.03,53.17,33.7,60.6,"D",0.00974465115449836,182,182,"AR",4
"Iowa","2016","2016-11-08","2016-10-07","2016-10-27",2016-10-17,"Ipsos",360,44.39,41.78,41.7,51.2,"D",0.062513090041188,183,183,"IA",4
"Louisiana","2016","2016-11-08","2016-10-07","2016-10-27",2016-10-17,"Ipsos",411,34,52.56,38.5,58.1,"D",-0.124297716677577,184,184,"LA",4
"Oklahoma","2016","2016-11-08","2016-10-07","2016-10-27",2016-10-17,"Ipsos",371,35.68,52.33,28.9,65.3,"D",0.210748712593422,185,185,"OK",4
"West Virginia","2016","2016-11-08","2016-10-07","2016-10-27",2016-10-17,"Ipsos",145,36.53,55.79,26.4,68.5,"D",0.324769830654921,186,186,"WV",4
"Pennsylvania","2016","2016-11-08","2016-10-07","2016-10-13",2016-10-10,"Ipsos",1153,46.13,41.91,47.5,48.2,"D",-0.0292662134708664,187,187,"PA",5
"Missouri","2016","2016-11-08","2016-10-07","2016-10-20",2016-10-13,"Ipsos",321,37.03,48.14,38.1,56.8,"D",-0.0284858872071339,188,188,"MO",4
"Maryland","2016","2016-11-08","2016-10-07","2016-10-20",2016-10-13,"Ipsos",369,53.03,28.62,60.3,33.9,"D",-0.128474312584101,189,189,"MD",4
"Tennessee","2016","2016-11-08","2016-10-07","2016-10-20",2016-10-13,"Ipsos",433,34.69,44.35,34.7,60.7,"D",-0.000288225971155283,190,190,"TN",4
"Washington","2016","2016-11-08","2016-10-07","2016-10-20",2016-10-13,"Ipsos",488,46.14,42.36,52.5,36.8,"D",-0.12913291685197,191,191,"WA",4
"Mississippi","2016","2016-11-08","2016-10-07","2016-10-27",2016-10-17,"Ipsos",161,33.21,51.84,40.1,57.9,"D",-0.188525298923868,192,192,"MS",4
"Nebraska","2016","2016-11-08","2016-10-07","2016-10-27",2016-10-17,"Ipsos",196,35.45,49.98,33.7,58.7,"D",0.0506254156198204,193,193,"NE",4
"Colorado","2016","2016-11-08","2016-10-07","2016-10-20",2016-10-13,"Ipsos",445,45.01,41.24,48.2,43.3,"D",-0.0684743337517134,194,194,"CO",4
"Indiana","2016","2016-11-08","2016-10-07","2016-10-20",2016-10-13,"Ipsos",354,38.42,49.04,37.9,56.8,"D",0.01362704525203,195,195,"IN",4
"Minnesota","2016","2016-11-08","2016-10-07","2016-10-20",2016-10-13,"Ipsos",499,44.14,32.36,46.4,44.9,"D",-0.0499330584036192,196,196,"MN",4
"Wisconsin","2016","2016-11-08","2016-10-07","2016-10-20",2016-10-13,"Ipsos",470,45.38,41.86,46.5,47.2,"D",-0.0243808332416149,197,197,"WI",4
"Massachusetts","2016","2016-11-08","2016-10-07","2016-10-20",2016-10-13,"Ipsos",476,57,25.36,60,32.8,"D",-0.0512932943875506,198,198,"MA",4
"Georgia","2016","2016-11-08","2016-10-07","2016-10-20",2016-10-13,"Ipsos",523,40.91,49.4,45.6,50.8,"D",-0.108533184579033,199,199,"GA",4
"New Jersey","2016","2016-11-08","2016-10-07","2016-10-20",2016-10-13,"Ipsos",795,52.66,31.71,55,41,"D",-0.0434770311643076,200,200,"NJ",4
"Virginia","2016","2016-11-08","2016-10-07","2016-10-20",2016-10-13,"Ipsos",685,49.04,37.04,49.7,44.4,"D",-0.0133686414746272,201,201,"VA",4
"Illinois","2016","2016-11-08","2016-10-07","2016-10-13",2016-10-10,"Ipsos",409,60.31,27.44,55.8,38.8,"D",0.0777240580756303,202,202,"IL",5
"New York","2016","2016-11-08","2016-10-07","2016-10-13",2016-10-10,"Ipsos",434,52.61,26.67,59,36.5,"D",-0.114631228163004,203,203,"NY",5
"Florida","2016","2016-11-08","2016-10-07","2016-10-13",2016-10-10,"Ipsos",1019,47.57,41.81,47.8,49,"D",-0.00482332905322006,204,204,"FL",5
"Texas","2016","2016-11-08","2016-10-07","2016-10-13",2016-10-10,"Ipsos",422,31.57,57,43.2,52.2,"D",-0.313633192680164,205,205,"TX",5
"California","2016","2016-11-08","2016-10-07","2016-10-13",2016-10-10,"Ipsos",553,65.89,22.37,61.7,31.6,"D",0.0657027540143863,206,206,"CA",5
"Ohio","2016","2016-11-08","2016-10-07","2016-10-13",2016-10-10,"Ipsos",1490,42.15,42.98,43.6,51.7,"D",-0.0338224659071243,207,207,"OH",5
"Utah","2016","2016-11-08","2016-10-07","2016-10-27",2016-10-17,"Ipsos",244,30.54,44.17,27.5,45.5,"D",0.104851295117961,208,208,"UT",4
"New Mexico","2016","2016-11-08","2016-10-08","2016-10-16",2016-10-12,"SurveyMonkey",889,41,33,48.3,40,"D",-0.163859493954219,209,209,"NM",4
"New Hampshire","2016","2016-11-08","2016-10-08","2016-10-16",2016-10-12,"SurveyMonkey",569,47,36,47,46.6,"D",0,210,210,"NH",4
"Nevada","2016","2016-11-08","2016-10-08","2016-10-16",2016-10-12,"SurveyMonkey",884,40,44,47.9,45.5,"D",-0.180236050302933,211,211,"NV",4
"Iowa","2016","2016-11-08","2016-10-08","2016-10-16",2016-10-12,"SurveyMonkey",1135,40,45,41.7,51.2,"D",-0.0416216746908195,212,212,"IA",4
"Virginia","2016","2016-11-08","2016-10-08","2016-10-16",2016-10-12,"SurveyMonkey",1644,49,38,49.7,44.4,"D",-0.0141846349919565,213,213,"VA",4
"Wisconsin","2016","2016-11-08","2016-10-08","2016-10-16",2016-10-12,"SurveyMonkey",1076,43,38,46.5,47.2,"D",-0.0782521968997483,214,214,"WI",4
"Ohio","2016","2016-11-08","2016-10-08","2016-10-16",2016-10-12,"SurveyMonkey",1307,41,44,43.6,51.7,"D",-0.0614850836506808,215,215,"OH",4
"Arizona","2016","2016-11-08","2016-10-08","2016-10-16",2016-10-12,"SurveyMonkey",1028,41,44,45.1,48.7,"D",-0.0953101798043249,216,216,"AZ",4
"Pennsylvania","2016","2016-11-08","2016-10-08","2016-10-16",2016-10-12,"SurveyMonkey",1449,46,40,47.5,48.2,"D",-0.0320883145515005,217,217,"PA",4
"Texas","2016","2016-11-08","2016-10-08","2016-10-16",2016-10-12,"SurveyMonkey",1332,42,44,43.2,52.2,"D",-0.0281708769666963,218,218,"TX",4
"Michigan","2016","2016-11-08","2016-10-08","2016-10-16",2016-10-12,"SurveyMonkey",1331,45,37,47.3,47.5,"D",-0.0498478057275675,219,219,"MI",4
"Colorado","2016","2016-11-08","2016-10-08","2016-10-16",2016-10-12,"SurveyMonkey",956,44,37,48.2,43.3,"D",-0.0911693871382935,220,220,"CO",4
"North Carolina","2016","2016-11-08","2016-10-08","2016-10-16",2016-10-12,"SurveyMonkey",1191,46,40,46.2,49.8,"D",-0.00433840159859824,221,221,"NC",4
"Georgia","2016","2016-11-08","2016-10-08","2016-10-16",2016-10-12,"SurveyMonkey",886,45,41,45.6,50.8,"D",-0.0132452267500207,222,222,"GA",4
"Florida","2016","2016-11-08","2016-10-08","2016-10-16",2016-10-12,"SurveyMonkey",1702,43,45,47.8,49,"D",-0.105825523803848,223,223,"FL",4
"Ohio","2016","2016-11-08","2016-10-09","2016-10-11",2016-10-10,"Baldwin Wallace University",1152,43.2,34.4,43.6,51.7,"D",-0.00921665510492395,224,224,"OH",5
"Missouri","2016","2016-11-08","2016-10-09","2016-10-11",2016-10-10,"Monmouth University",406,41,46,38.1,56.8,"D",0.0733577845716525,225,225,"MO",5
"Utah","2016","2016-11-08","2016-10-09","2016-10-09",2016-10-09,"Google Consumer Surveys",500,22.8,22.6,27.5,45.5,"D",-0.187425468712131,226,226,"UT",5
"Missouri","2016","2016-11-08","2016-10-09","2016-10-11",2016-10-10,"Remington Research Group",2171,42,47,38.1,56.8,"D",0.0974553361507131,227,227,"MO",5
"Montana","2016","2016-11-08","2016-10-10","2016-10-12",2016-10-11,"Mason-Dixon Polling & Research, Inc.",1003,36,46,35.8,56.2,"D",0.00557104504945543,228,228,"MT",5
"North Carolina","2016","2016-11-08","2016-10-10","2016-10-15",2016-10-12,"CNN/Opinion Research Corp.",788,48,47,46.2,49.8,"D",0.0382212128201977,229,229,"NC",4
"Ohio","2016","2016-11-08","2016-10-10","2016-10-15",2016-10-12,"CNN/Opinion Research Corp.",774,44,48,43.6,51.7,"D",0.00913248356327247,230,230,"OH",4
"Ohio","2016","2016-11-08","2016-10-10","2016-10-12",2016-10-11,"Marist College",724,41,42,43.6,51.7,"D",-0.0614850836506808,231,231,"OH",5
"Colorado","2016","2016-11-08","2016-10-10","2016-10-16",2016-10-13,"Quinnipiac University",685,45,37,48.2,43.3,"D",-0.068696531286235,232,232,"CO",4
"Texas","2016","2016-11-08","2016-10-10","2016-10-12",2016-10-11,"SurveyUSA",638,43,47,43.2,52.2,"D",-0.00464037955650223,233,233,"TX",5
"Oregon","2016","2016-11-08","2016-10-10","2016-10-12",2016-10-11,"SurveyUSA",654,48,38,50.1,39.1,"D",-0.0428199971829282,234,234,"OR",5
"Nevada","2016","2016-11-08","2016-10-10","2016-10-11",2016-10-10,"Clarity Campaign Labs",1010,43,43,47.9,45.5,"D",-0.107915388723307,235,235,"NV",5
"Arizona","2016","2016-11-08","2016-10-10","2016-10-15",2016-10-12,"Arizona State University",713,43.4,37.8,45.1,48.7,"D",-0.0384228054022735,236,236,"AZ",4
"North Carolina","2016","2016-11-08","2016-10-10","2016-10-12",2016-10-11,"Marist College",743,45,41,46.2,49.8,"D",-0.0263173083173734,237,237,"NC",5
"Indiana","2016","2016-11-08","2016-10-10","2016-10-16",2016-10-13,"Ball State University",544,37,43,37.9,56.8,"D",-0.0240331994441562,238,238,"IN",4
"Michigan","2016","2016-11-08","2016-10-10","2016-10-11",2016-10-10,"Glengariff Group",600,42.2,30.6,47.3,47.5,"D",-0.114090074455921,239,239,"MI",5
"Pennsylvania","2016","2016-11-08","2016-10-10","2016-10-16",2016-10-13,"Quinnipiac University",660,47,41,47.5,48.2,"D",-0.010582109330537,240,240,"PA",4
"North Carolina","2016","2016-11-08","2016-10-10","2016-10-12",2016-10-11,"Suffolk University",500,44.8,43.4,46.2,49.8,"D",-0.0307716586667538,241,241,"NC",5
"Utah","2016","2016-11-08","2016-10-10","2016-10-12",2016-10-11,"Monmouth University",403,28,34,27.5,45.5,"D",0.0180185055026782,242,242,"UT",5
"Ohio","2016","2016-11-08","2016-10-10","2016-10-16",2016-10-13,"Quinnipiac University",624,45,45,43.6,51.7,"D",0.031605339415331,243,243,"OH",4
"Nevada","2016","2016-11-08","2016-10-10","2016-10-15",2016-10-12,"CNN/Opinion Research Corp.",698,46,44,47.9,45.5,"D",-0.0404741079277746,244,244,"NV",4
"Nevada","2016","2016-11-08","2016-10-10","2016-10-11",2016-10-10,"Public Policy Polling",986,47,43,47.9,45.5,"D",-0.0189679027068109,245,245,"NV",5
"New Hampshire","2016","2016-11-08","2016-10-10","2016-10-12",2016-10-11,"MassINC Polling Group",501,41,38,47,46.6,"D",-0.136575535005751,246,246,"NH",5
"North Carolina","2016","2016-11-08","2016-10-10","2016-10-12",2016-10-11,"Emerson College",600,46,42,46.2,49.8,"D",-0.00433840159859824,247,247,"NC",5
"Virginia","2016","2016-11-08","2016-10-10","2016-10-12",2016-10-11,"Emerson College",600,46,43,49.7,44.4,"D",-0.0773635366134881,248,248,"VA",5
"Florida","2016","2016-11-08","2016-10-10","2016-10-16",2016-10-13,"Quinnipiac University",660,48,44,47.8,49,"D",0.00417537141048059,249,249,"FL",4
"Utah","2016","2016-11-08","2016-10-10","2016-10-11",2016-10-10,"Y2 Analytics",500,26,26,27.5,45.5,"D",-0.0560894666510436,250,250,"UT",5
"Nevada","2016","2016-11-08","2016-10-10","2016-10-13",2016-10-11,"JMC Enterprises",600,43,41,47.9,45.5,"D",-0.107915388723307,251,251,"NV",5
"Ohio","2016","2016-11-08","2016-10-10","2016-10-12",2016-10-11,"Emerson College",600,45,43,43.6,51.7,"D",0.031605339415331,252,252,"OH",5
"Florida","2016","2016-11-08","2016-10-10","2016-10-11",2016-10-10,"Opinion Savvy/InsiderAdvantage",533,46.9,44.1,47.8,49,"D",-0.0190079640451766,253,253,"FL",5
"District of Columbia","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",62,58.06,21.25,90.5,4.1,"D",-0.443872892109397,254,254,"DC",4
"New Hampshire","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",71,47.86,23.29,47,46.6,"D",0.0181324807701686,255,255,"NH",4
"North Dakota","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",72,17.11,41.53,27.2,63,"D",-0.46355388539785,256,256,"ND",4
"Hawaii","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",66,51.35,20.4,62.2,30,"D",-0.191690063370566,257,257,"HI",4
"West Virginia","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",115,23.1,58.73,26.4,68.5,"D",-0.133531392624522,258,258,"WV",4
"Delaware","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",93,41.18,28.45,53.1,41.7,"D",-0.25422422664825,259,259,"DE",4
"Vermont","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",71,65.93,10.76,56.7,30.3,"D",0.150819362391502,260,260,"VT",4
"South Dakota","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",91,28.56,38.29,31.7,61.5,"D",-0.104309543411851,261,261,"SD",4
"Alaska","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",71,34.6,29.98,36.6,51.3,"D",-0.0561945583436419,262,262,"AK",4
"Maine","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",82,42.77,25.71,47.8,44.9,"D",-0.111188717258593,263,263,"ME",4
"Rhode Island","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",45,57.33,13.05,54.4,38.9,"D",0.0524598930583945,264,264,"RI",4
"Wyoming","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",61,16.58,51.9,21.6,67.4,"D",-0.264496164982971,265,265,"WY",4
"Idaho","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",161,23.38,33.65,27.5,59.3,"D",-0.162305048628603,266,266,"ID",4
"Montana","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",141,27.78,28.31,35.8,56.2,"D",-0.253631556080457,267,267,"MT",4
"Nevada","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",253,33.6,35.34,47.9,45.5,"D",-0.354589437447711,268,268,"NV",4
"Arkansas","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",189,34.43,38.13,33.7,60.6,"D",0.0214304399921164,269,269,"AR",4
"Nebraska","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",217,27.82,40.76,33.7,58.7,"D",-0.191742650863019,270,270,"NE",4
"Mississippi","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",212,22.04,53.32,40.1,57.9,"D",-0.59851735002781,271,271,"MS",4
"Oklahoma","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",216,33.66,44.49,28.9,65.3,"D",0.152468593644273,272,272,"OK",4
"New Mexico","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",214,40.3,22.32,48.3,40,"D",-0.18108009170589,273,273,"NM",4
"Louisiana","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",280,25.82,49.54,38.5,58.1,"D",-0.399508855875242,274,274,"LA",4
"Kansas","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",264,45.87,26.74,36.1,56.7,"D",0.239518443270245,275,275,"KS",4
"Tennessee","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",406,31.08,43,34.7,60.7,"D",-0.110175161453367,276,276,"TN",4
"South Carolina","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",344,29.99,44.27,40.7,54.9,"D",-0.305364099687632,277,277,"SC",4
"Kentucky","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",328,29.49,41.89,32.7,62.5,"D",-0.103323855076023,278,278,"KY",4
"Iowa","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",359,32.59,35.59,41.7,51.2,"D",-0.246495635955286,279,279,"IA",4
"Alabama","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",373,19.61,54.78,34.4,62.1,"D",-0.562016924171098,280,280,"AL",4
"Connecticut","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",262,48.96,27.69,54.6,40.9,"D",-0.109030244546789,281,281,"CT",4
"Massachusetts","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",421,52.83,18.93,60,32.8,"D",-0.127265351045876,282,282,"MA",4
"Oregon","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",358,43.67,24.5,50.1,39.1,"D",-0.137359640593349,283,283,"OR",4
"Maryland","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",349,47.49,24.96,60.3,33.9,"D",-0.238812941172109,284,284,"MD",4
"Georgia","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",489,30.22,41.25,45.6,50.8,"D",-0.411403759675747,285,285,"GA",4
"Washington","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",571,43.16,26.71,52.5,36.8,"D",-0.195899029207644,286,286,"WA",4
"Minnesota","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",597,35.74,30.31,46.4,44.9,"D",-0.261028949500928,287,287,"MN",4
"Missouri","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",608,37.93,26.95,38.1,56.8,"D",-0.00447192643184772,288,288,"MO",4
"Indiana","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",665,38.24,32.72,37.9,56.8,"D",0.00893097609482006,289,289,"IN",4
"Virginia","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",530,40.76,28.22,49.7,44.4,"D",-0.198303724748059,290,290,"VA",4
"Colorado","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",496,42.95,23.66,48.2,43.3,"D",-0.11532237262629,291,291,"CO",4
"Arizona","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",519,40.02,30.69,45.1,48.7,"D",-0.119502917353045,292,292,"AZ",4
"Michigan","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",581,33.6,33.62,47.3,47.5,"D",-0.341984228528729,293,293,"MI",4
"North Carolina","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",559,35.61,38.39,46.2,49.8,"D",-0.260353300798007,294,294,"NC",4
"Wisconsin","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",669,42.17,27.33,46.5,47.2,"D",-0.097743244834842,295,295,"WI",4
"Ohio","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",782,34.87,35.98,43.6,51.7,"D",-0.223430289667429,296,296,"OH",4
"Pennsylvania","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",717,38.86,36.06,47.5,48.2,"D",-0.200764267091301,297,297,"PA",4
"New Jersey","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",658,39.82,32.04,55,41,"D",-0.322963886596421,298,298,"NJ",4
"Texas","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",978,29.79,41.49,43.2,52.2,"D",-0.371667728524874,299,299,"TX",4
"Illinois","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",930,36.05,32.23,55.8,38.8,"D",-0.436867005656307,300,300,"IL",4
"Florida","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",964,36.93,39.19,47.8,49,"D",-0.258001410632938,301,301,"FL",4
"New York","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",912,47.36,27.7,59,36.5,"D",-0.219759453329969,302,302,"NY",4
"California","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",1166,48.27,26.89,61.7,31.6,"D",-0.245473681238941,303,303,"CA",4
"Utah","2016","2016-11-08","2016-10-10","2016-10-14",2016-10-12,"Google Consumer Surveys",261,15.11,21.41,27.5,45.5,"D",-0.598829228387877,304,304,"UT",4
"Kansas","2016","2016-11-08","2016-10-11","2016-10-15",2016-10-13,"SurveyUSA",581,36,47,36.1,56.7,"D",-0.00277392688272532,305,305,"KS",4
